"ID","Number","Flex_LL","Flex_UL","SW_LL","SW_UL","SW_Wt_LL","SW_Wt_UL","SW_Meas_Type","Freq_LL","Freq_UL","Freq_Std","Freq_BSL","Freq_Wt"
3579,CXCWIR00AXVB,,,21.15,21.75,66.0,74.0,Center of Gravity,274.0,280.0,80,127.0,252
3580,CXCWIS00AXVB,,,20.75,21.35,66.0,74.0,Center of Gravity,289.0,295.0,80,127.0,252
3581,CXSSIL95AYXF,,,19.85,20.45,50.0,58.0,Center of Gravity,247.0,253.0,80,127.0,252
3582,CXKHIR20AXVC,,,20.25,20.95,68.5,76.5,Center of Gravity,270.0,276.0,80,127.0,196
3583,CXKHIS20AXVB,,,20.35,21.05,66.0,74.0,Center of Gravity,280.0,286.0,80,127.0,196
3584,CXKHIUL10AYXF,,,20.55,21.25,51.5,59.5,Center of Gravity,245.0,251.0,80,127.0,196
3585,CXKHIUL10AYXG,,,20.55,21.25,51.5,59.5,Center of Gravity,245.0,251.0,80,127.0,196
3586,CXKHIUL10AYXH,,,20.55,21.25,51.5,59.5,Center of Gravity,245.0,251.0,80,127.0,196
3587,CXKHIA20AXVC,,,19.75,20.45,67.0,75.0,Center of Gravity,260.0,266.0,80,127.0,196
3588,M9WA40A,,,20.85,21.55,52.0,58.0,Center of Gravity,237.0,243.0,80,127.0,196
3589,CXM9WA40AXVA,,,20.85,21.55,54.0,62.0,Center of Gravity,237.0,243.0,80,127.0,196
3590,CXM9WR40AXVA,,,20.75,21.45,56.0,64.0,Center of Gravity,251.0,257.0,80,127.0,196
3591,M9WR40A,,,20.75,21.45,54.5,60.5,Center of Gravity,251.0,257.0,80,127.0,196
3592,CXM9WS40AXVA,,,20.55,21.25,59.0,67.0,Center of Gravity,262.0,268.0,80,127.0,196
3593,M9WS40A,,,20.55,21.25,57.5,63.5,Center of Gravity,262.0,268.0,80,127.0,196
3594,CXM9WA60AXVA,,,19.15,19.85,52.5,60.5,Center of Gravity,233.0,239.0,80,127.0,196
3595,M9WA60A,,,19.15,19.85,51.0,57.0,Center of Gravity,233.0,239.0,80,127.0,196
3596,CXM9WR60AXVA,,,19.15,19.95,54.5,62.5,Center of Gravity,242.0,248.0,80,127.0,196
3597,M9WR60A,,,19.25,19.95,53.0,59.0,Center of Gravity,242.0,248.0,80,127.0,196
3598,CXM9WS60AXVA,,,19.45,20.15,54.5,62.5,Center of Gravity,252.0,258.0,80,127.0,196
3599,M9WS60A,,,19.45,20.15,53.0,59.0,Center of Gravity,252.0,258.0,80,127.0,196
3600,F9WR40A,,,20.75,21.45,58.0,64.0,Center of Gravity,259.0,265.0,80,127.0,196
3601,F9WS40A,,,20.65,21.35,58.0,64.0,Center of Gravity,269.0,275.0,80,127.0,196
3602,F9WR60A,,,19.45,20.15,54.5,60.5,Center of Gravity,249.0,255.0,80,127.0,196
3603,F9WS60A,,,19.15,19.85,56.0,62.0,Center of Gravity,262.0,268.0,80,127.0,196
3604,CXF9WR40AXVA,,,20.75,21.45,59.5,67.5,Center of Gravity,259.0,265.0,80,127.0,196
3605,CXF9WS40AXVA,,,20.65,21.35,59.5,67.5,Center of Gravity,269.0,275.0,80,127.0,196
3606,CXF9WR60AXVA,,,19.45,20.15,56.0,64.0,Center of Gravity,249.0,255.0,80,127.0,196
3607,CXF9WS60AXVA,,,19.15,19.85,57.5,65.5,Center of Gravity,262.0,268.0,80,127.0,196
3608,CXKHIR20AXVB,,,20.25,20.95,68.5,76.5,Center of Gravity,270.0,276.0,80,127.0,196
3609,CXKHIA20AXVB,,,19.75,20.45,67.0,75.0,Center of Gravity,260.0,266.0,80,127.0,196
3610,CXKHIX20AXVB,,,19.85,20.55,73.0,81.0,Center of Gravity,293.0,299.0,80,127.0,196
3611,CXKHIS20AXVC,,,20.35,21.05,66.0,74.0,Center of Gravity,280.0,286.0,80,127.0,196
3612,CXKHISL20AXFE,,,20.25,20.95,63.0,71.0,Center of Gravity,252.0,258.0,80,127.0,196
3613,CRR08-104-01,,,,,,,,,,80,,
3614,"08-104-01",,,,,,,,,,80,,
3615,"08-104-02",,,,,,,,,,80,,
3616,"08-104-03",,,,,,,,,,80,,
3617,CRR08-104-02,,,,,,,,,,80,,
3618,CRR08-104-03,,,,,,,,,,80,,
3619,CRR08-103-02,,,,,,,,,,80,,
3620,CRR08-103-01,,,,,,,,,,80,,
3621,CRR08-103-03,,,,,,,,,,80,,
3626,CRR08-103-04,,,,,,,,,,80,,
3627,CRR08-103-05,,,,,,,,,,80,,
3628,CRR08-103-06,,,,,,,,,,80,,
3629,CRR08-103-07,,,,,,,,,,80,,
3630,CRR08-103-08,,,,,,,,,,80,,
3631,CRR08-103-09,,,,,,,,,,80,,
3632,CRR08-103-10,,,,,,,,,,80,,
3633,CRR08-103-11,,,,,,,,,,80,,
3634,CRR08-103-12,,,,,,,,,,80,,
3635,CRR08-103-13,,,,,,,,,,80,,
3636,CRR08-103-14,,,,,,,,,,80,,
3637,CRR08-103-15,,,,,,,,,,80,,
3638,CRR08-103-16,,,,,,,,,,80,,
3639,CRR08-103-17,,,,,,,,,,80,,
3640,CRR08-103-18,,,,,,,,,,80,,
3642,"08-103-05",,,,,,,,,,80,,
3643,"08-103-06",,,,,,,,,,80,,
3644,"08-103-07",,,,,,,,,,80,,
3645,"08-103-08",,,,,,,,,,80,,
3646,"08-103-09",,,,,,,,,,80,,
3647,"08-103-11",,,,,,,,,,80,,
3648,"08-103-10",,,,,,,,,,80,,
3649,"08-103-12",,,,,,,,,,80,,
3650,"08-103-13",,,,,,,,,,80,,
3653,"08-103-16",,,,,,,,,,80,,
3654,"08-103-17",,,,,,,,,,80,,
3655,"08-103-18",,,,,,,,,,80,,
3659,DKVEWR60ANZB,,,0.0,0.001,58.0,68.0,Gram Swing Weight,255.0,265.0,80,158.75,201
3660,DKVEWA60ACZA,,,10.0,10.001,55.0,65.0,Center of Gravity,230.0,240.0,80,158.75,201
3661,DSVSWC60AS1B,4.6,5.2,10.0,10.001,75.0,85.0,Center of Gravity,,,80,,
3662,DKVEWL50AABC,,,10.0,10.001,49.0,59.0,Center of Gravity,220.0,230.0,80,158.75,201
3663,ASVNIR00ACUA,3.2,3.8,10.0,10.001,72.0,82.0,Center of Gravity,,,80,,
3664,ASVNIS00ACUA,2.8,3.4,0.0,0.001,75.0,85.0,Inch Grams,,,80,,
3665,ASVNWS50ACUA,3.3,3.9,10.0,10.001,71.0,81.0,Center of Gravity,,,80,,
3666,ASVNWA50ACUA,4.5,5.1,10.0,10.001,64.0,72.0,Center of Gravity,,,80,,
3667,AKCWIA95AUHA,,,20.15,20.75,62.5,70.5,Center of Gravity,264.0,272.0,80,127.0,252
3668,AKCWIA90AUHA,,,19.45,20.05,64.5,72.5,Center of Gravity,279.0,287.0,80,127.0,252
3669,AKCWIA85AUHA,,,19.15,19.75,64.0,72.0,Center of Gravity,289.0,297.0,80,127.0,252
3670,AKCWIA80AUHA,,,19.05,19.65,63.5,71.5,Center of Gravity,204.0,302.0,80,127.0,252
3671,AKCWIA75AUHA,,,18.85,19.45,63.5,71.5,Center of Gravity,300.0,308.0,80,127.0,252
3672,AKCWIA70AUHA,,,18.05,18.65,61.0,67.0,Center of Gravity,306.0,314.0,80,127.0,252
3673,AKCWIA65AUHA,,,18.85,19.45,63.5,69.5,Center of Gravity,311.0,319.0,80,127.0,252
3674,BRVMHL20AS1A,,,0.0,0.001,68.0,78.0,Inch Grams,250.0,260.0,80,158.75,235
3675,BRVMHL20AS1B,,,10.0,10.001,68.0,78.0,Center of Gravity,250.0,260.0,80,158.75,235
3676,BRVMHA20AS1A,,,0.0,0.001,70.0,80.0,Inch Grams,260.0,270.0,80,158.75,235
3677,BRVMHA20AS1B,,,10.0,10.001,70.0,80.0,Center of Gravity,260.0,270.0,80,158.75,235
3678,BRVEWL50AS1A,,,0.0,0.001,50.0,60.0,Inch Grams,220.0,230.0,80,158.75,201
3679,BRVEWA60AS1A,,,0.0,0.001,56.0,66.0,Inch Grams,230.0,240.0,80,158.75,201
3680,UAIL00A,,,10.0,10.001,52.0,60.0,Center of Gravity,260.0,270.0,80,158.75,235
3681,AS7RWS60AARA,,,10.0,10.001,66.0,74.0,Center of Gravity,264.0,270.0,80,158.75,201
3682,"7RWS60A",,,10.0,10.001,64.0,70.0,Center of Gravity,264.0,270.0,80,158.75,201
3683,BRVMIL00CS1A,,,0.0,0.001,71.0,81.0,Inch Grams,265.0,275.0,80,158.75,235
3685,AKVMIC10BFPB,,,10.0,10.001,70.0,80.0,Center of Gravity,245.0,255.0,80,158.75,235
3686,AS8QHR20AARA,120.0,130.0,0.0,1.0,79.0,87.0,Inch Grams,267.0,273.0,80,158.75,235
3687,"8QHR20A",120.0,130.0,0.0,1.0,77.0,83.0,Inch Grams,267.0,273.0,80,158.75,235
3688,CEWR60A,114.0,128.0,8.7,10.7,57.0,63.0,Swing Weight Points,239.0,249.0,80,186.69,201
3689,CWCEWR60AJWA,114.0,128.0,8.7,10.7,59.0,65.0,Swing Weight Points,239.0,249.0,80,186.69,201
3690,CEWL60A,126.0,140.0,8.4,10.4,53.0,59.0,Swing Weight Points,225.0,235.0,80,186.69,201
3692,VXWUL50B,125.0,139.0,9.0,11.0,50.0,56.0,Swing Weight Points,228.0,238.0,80,186.69,201
3693,CWVXUL50BBPA,,,9.0,11.0,52.0,58.0,Swing Weight Points,228.0,238.0,80,186.69,201
3694,CWVXWUL50BBPA,125.0,139.0,9.0,11.0,52.0,58.0,Swing Weight Points,228.0,238.0,80,186.69,201
3695,CWCEWL60AJWA,126.0,140.0,8.4,10.4,55.0,61.0,Swing Weight Points,225.0,235.0,80,186.69,201
3696,CEWF60A,103.0,117.0,8.7,10.7,58.0,64.0,Swing Weight Points,254.0,264.0,80,186.69,201
3697,CWCEWF60AJWA,103.0,117.0,8.7,10.7,60.0,66.0,Swing Weight Points,254.0,264.0,80,186.69,201
3698,G7WS60BZLB,,,,,,,,,,80,,
3699,G7WS60B,100.0,110.0,0.0,0.001,74.0,80.0,Inch Grams,257.0,263.0,80,158.75,201
3701,X4HUL20A,41.0,55.0,6.6,8.6,56.6,62.6,Swing Weight Points,268.0,278.0,80,186.69,235
3702,CWX4HUL20ABPA,41.0,55.0,6.6,7.6,58.6,64.6,Swing Weight Points,268.0,278.0,80,186.69,235
3703,NJIR05A,45.0,59.0,5.3,7.3,44.5,50.5,Swing Weight Points,245.0,255.0,80,186.69,246
3704,CWNJIR05AT6B,45.0,59.0,5.3,7.3,46.5,52.5,Swing Weight Points,245.0,255.0,80,186.69,246
3705,X4ISL05A,51.0,65.0,8.5,10.5,60.5,66.5,Swing Weight Points,255.0,265.0,80,186.69,246
3706,CWX4ISL05ACMA,51.0,65.0,8.5,10.5,62.5,68.5,Swing Weight Points,255.0,265.0,80,186.69,246
3707,CWXDWR40AJWA,114.0,128.0,7.0,9.0,53.5,59.5,Swing Weight Points,256.0,266.0,80,186.69,201
3708,CXCWIR70AJWD,,,18.55,19.15,67.0,75.0,Center of Gravity,323.0,329.0,80,127.0,252
3709,CXCWIR75AJWD,,,19.05,19.75,65.0,73.0,Center of Gravity,316.0,322.0,80,127.0,252
3710,CXCWIR80AJWD,,,19.55,20.15,65.0,73.0,Center of Gravity,310.0,316.0,80,127.0,252
3711,CXCWIR85AJWD,,,20.05,20.65,64.5,72.5,Center of Gravity,303.0,309.0,80,127.0,252
3712,CXCWIR90AJWD,,,20.45,21.05,64.5,72.5,Center of Gravity,292.0,298.0,80,127.0,252
3713,CXCWIR95AJWD,,,20.85,21.45,66.0,74.0,Center of Gravity,282.0,288.0,80,127.0,252
3714,CXCWIR65AJWD,,,19.15,19.75,65.0,73.0,Center of Gravity,327.0,333.0,80,127.0,252
3715,CXCWIS00AJWD,,,20.75,21.35,66.0,74.0,Center of Gravity,289.0,295.0,80,127.0,252
3716,CXCWIS95AJWD,,,20.45,21.05,66.0,74.0,Center of Gravity,296.0,302.0,80,127.0,252
3717,CXCWIS90AJWD,,,19.95,20.55,66.0,74.0,Center of Gravity,309.0,315.0,80,127.0,252
3718,CXCWIS85AJWD,,,19.95,20.55,65.0,73.0,Center of Gravity,319.0,325.0,80,127.0,252
3719,CXCWIS80AJWD,,,19.45,19.95,65.5,73.5,Center of Gravity,323.0,331.0,80,127.0,252
3720,CXCWIS75AJWD,,,19.05,19.65,64.0,72.0,Center of Gravity,330.0,336.0,80,127.0,252
3721,CXCWIS70AJWD,,,18.35,18.95,62.0,70.0,Center of Gravity,336.0,342.0,80,127.0,252
3722,CXCWIS65AJWD,,,18.95,19.55,67.0,75.0,Center of Gravity,338.0,344.0,80,127.0,252
3723,CWCEWF60BCMA,93.0,107.0,9.2,11.2,61.0,67.0,Swing Weight Points,270.0,280.0,80,186.69,201
3724,CEWF60B,93.0,107.0,9.2,11.2,59.0,65.0,Swing Weight Points,270.0,280.0,80,186.69,201
3725,CEWR60B,105.0,119.0,8.7,10.7,57.0,63.0,Swing Weight Points,254.0,264.0,80,186.69,201
3726,CWCEWR60BCMA,105.0,119.0,8.7,10.7,60.0,66.0,Swing Weight Points,254.0,264.0,80,186.69,201
3727,CEWS60A,93.0,107.0,9.5,11.5,60.0,66.0,Swing Weight Points,270.0,280.0,80,186.69,201
3728,CWCEWS60ACMA,93.0,107.0,9.5,11.5,62.0,68.0,Swing Weight Points,270.0,280.0,80,186.69,201
3729,ASP6WS60AZMA,112.0,124.0,0.0,1.0,65.0,73.0,Inch Grams,252.0,258.0,80,158.75,201
3730,ASPSWR60AZMA,121.0,133.0,0.0,1.0,64.0,72.0,Inch Grams,237.0,243.0,80,158.75,201
3731,W7WR60A,125.0,135.0,0.0,0.001,70.0,76.0,Inch Grams,244.0,250.0,80,158.75,201
3732,ASW7WR60ADSA,125.0,135.0,0.0,0.001,72.0,80.0,Inch Grams,244.0,250.0,80,158.75,201
3733,ASW7WS60ADSA,115.0,125.0,0.0,0.001,72.0,80.0,Inch Grams,260.0,266.0,80,158.75,201
3734,W7WS60A,115.0,125.0,0.0,0.001,70.0,76.0,Inch Grams,260.0,266.0,80,158.75,201
3735,ASW7WX60ADSA,100.0,110.0,0.0,0.001,72.0,80.0,Inch Grams,274.0,280.0,80,158.75,201
3736,W7WX60A,100.0,110.0,0.0,0.001,70.0,76.0,Inch Grams,274.0,280.0,80,158.75,201
3737,ASW6WR60ADSA,130.0,140.0,0.0,0.001,62.0,70.0,Inch Grams,242.0,248.0,80,158.75,201
3738,W6WR60A,130.0,140.0,0.0,0.001,60.0,66.0,Inch Grams,242.0,248.0,80,158.75,201
3739,W6WS60A,115.0,125.0,0.0,0.001,60.0,66.0,Inch Grams,257.0,263.0,80,158.75,201
3740,ASW6WS60ADSA,115.0,125.0,0.0,0.001,62.0,70.0,Inch Grams,257.0,263.0,80,158.75,201
3741,W6WX60A,102.0,112.0,0.0,0.001,63.0,69.0,Inch Grams,275.0,281.0,80,158.75,201
3742,ASW6WX60ADSA,102.0,112.0,0.0,0.001,65.0,73.0,Inch Grams,275.0,281.0,80,158.75,201
3743,CEWUL30A,145.0,159.0,5.8,7.8,44.5,50.5,Swing Weight Points,236.0,246.0,80,186.69,201
3744,CWCWEUL30AL6A,,,5.2,7.2,45.0,51.0,Swing Weight Points,238.0,248.0,80,186.69,201
3745,CEWUL50A,147.0,161.0,7.0,9.0,47.0,53.0,Swing Weight Points,214.0,224.0,80,186.69,201
3746,CWCEWUL50AL6A,147.0,161.0,7.0,9.0,49.0,55.0,Swing Weight Points,214.0,224.0,80,186.69,201
3747,CWXDWR40ACMA,114.0,128.0,7.0,9.0,51.5,57.5,Swing Weight Points,256.0,266.0,80,186.69,201
3748,CWXDWF40ACMA,111.0,125.0,7.3,9.3,55.0,61.0,Swing Weight Points,267.0,277.0,80,186.69,201
3749,XDWS40A,103.0,117.0,8.0,10.0,56.5,62.5,Swing Weight Points,279.0,289.0,80,186.69,201
3750,CWXDWS40ACMA,103.0,117.0,8.0,10.0,58.5,64.5,Swing Weight Points,279.0,289.0,80,186.69,201
3751,CWXDWL40AJWA,118.0,132.0,7.0,9.0,52.5,58.5,Swing Weight Points,247.0,257.0,80,186.69,201
3752,CWXDWF40AJWA,111.0,125.0,7.3,9.3,55.0,61.0,Swing Weight Points,267.0,277.0,80,186.69,201
3754,VXUL50B,125.0,139.0,9.0,11.0,50.0,56.0,Swing Weight Points,228.0,238.0,80,186.69,201
3755,CWVXWUL50BCMA,125.0,139.0,9.0,11.0,52.0,58.0,Swing Weight Points,228.0,238.0,80,186.69,201
3756,CWXVWUL50BCMA,,,,,,,,,,80,,
3757,CEVSIC10AL2A,,,0.0,1.0,85.0,95.0,Gram Swing Weight,,,80,,
3758,CWNJIUL95AL6A,54.0,68.0,3.9,5.9,41.0,47.0,Swing Weight Points,221.0,231.0,80,186.69,246
3760,NJIUL95A,54.0,68.0,3.9,5.9,39.5,45.5,Swing Weight Points,221.0,231.0,80,186.69,246
3761,CWX4IA05ACMA,52.5,66.5,8.5,10.5,65.0,71.0,Swing Weight Points,266.0,276.0,80,186.69,246
3762,CWX4IA05AJWB,52.5,66.5,8.5,10.5,65.0,71.0,Swing Weight Points,266.0,276.0,80,186.69,246
3763,CWX4IA05AJWC,52.5,66.5,8.5,10.5,65.0,71.0,Swing Weight Points,266.0,276.0,80,186.69,246
3764,CWX4IR05AJWB,42.0,56.0,8.9,10.9,76.0,82.0,Swing Weight Points,282.0,292.0,80,186.69,246
3765,CWX4IR05AJWC,42.0,56.0,9.0,11.0,76.0,82.0,Swing Weight Points,282.0,292.0,80,186.69,246
3766,CWX4IF05AJWC,41.0,55.0,9.1,11.1,76.0,82.0,Swing Weight Points,294.0,304.0,80,186.69,246
3767,CWX4IF05AJWB,41.0,55.0,9.1,11.1,76.0,82.0,Swing Weight Points,294.0,304.0,80,186.69,246
3768,CWX4IUL95AL6A,53.0,67.0,4.4,6.4,46.0,52.0,Swing Weight Points,239.0,249.0,80,186.69,246
3769,CXSSIL95ASBA,,,19.85,20.45,50.0,58.0,Center of Gravity,247.0,253.0,80,127.0,252
3770,CXSSIL90ASBA,,,19.45,20.05,49.0,57.0,Center of Gravity,253.0,259.0,80,127.0,252
3771,CXSSIL85ASBA,,,19.15,19.75,48.0,56.0,Center of Gravity,259.0,265.0,80,127.0,252
3772,CXSSIL70ASBA,,,18.05,18.65,45.5,53.5,Center of Gravity,281.0,287.0,80,127.0,252
3773,CXSSIL65ASBA,,,17.85,18.45,44.0,52.0,Center of Gravity,290.0,296.0,80,127.0,252
3774,CXSSIL75ASBA,,,18.45,19.05,46.0,54.0,Center of Gravity,272.0,278.0,80,127.0,252
3775,CXCWIA00AS2A,,,20.55,21.15,62.5,70.5,Center of Gravity,257.0,263.0,80,127.0,252
3776,CXCWIA95AS2A,,,20.15,20.75,62.0,70.0,Center of Gravity,265.0,271.0,80,127.0,252
3777,CXCWIA90AS2A,,,19.45,20.05,64.0,72.0,Center of Gravity,280.0,286.0,80,127.0,252
3778,CXCWIA85AS2A,,,19.15,19.75,63.5,71.5,Center of Gravity,290.0,296.0,80,127.0,252
3779,CXCWIA80AS2A,,,19.05,19.65,63.0,70.0,Center of Gravity,295.0,301.0,80,127.0,252
3780,CXCWIA75AS2A,,,18.85,19.45,63.0,71.0,Center of Gravity,301.0,307.0,80,127.0,252
3781,CXCWIA70AS2A,,,18.05,18.65,62.5,70.5,Center of Gravity,307.0,313.0,80,127.0,252
3782,CXCWIA65AS2A,,,18.85,19.45,65.0,73.0,Center of Gravity,312.0,318.0,80,127.0,252
3783,CXCWIR00AJWD,,,21.15,21.75,66.0,74.0,Center of Gravity,274.0,280.0,80,127.0,252
3784,C9IUL60B,52.0,66.0,2.8,4.8,37.0,43.0,Swing Weight Points,240.0,250.0,80,186.69,297
3785,CWC9UIL60BL6A,52.0,66.0,2.8,4.8,39.0,45.0,Swing Weight Points,240.0,250.0,80,186.69,297
3786,CWXDWL40ABFA,118.0,132.0,7.0,9.0,52.5,58.5,Swing Weight Points,248.0,258.0,80,186.69,201
3787,CWXDWR40ABFA,114.0,128.0,7.0,9.0,53.5,59.5,Swing Weight Points,257.0,267.0,80,186.69,201
3788,CWXDWF40ABFA,111.0,125.0,7.3,9.3,55.0,61.0,Swing Weight Points,268.0,278.0,80,186.69,201
3789,CXSSIL80ASBA,,,18.75,19.35,47.0,55.0,Center of Gravity,265.0,271.0,80,127.0,252
3790,CWX4IUL95BL6A,53.0,67.0,4.4,6.4,46.0,52.0,Swing Weight Points,239.0,249.0,80,186.69,246
3791,CWX4IA05AJWA,52.5,66.5,8.5,10.5,65.0,71.0,Swing Weight Points,266.0,276.0,80,186.69,246
3792,CWX4IR05AJWA,42.0,56.0,8.9,10.9,77.0,83.0,Swing Weight Points,282.0,292.0,80,186.69,246
3793,CWX4IF05AJWA,41.0,55.0,9.1,11.1,76.0,82.0,Swing Weight Points,294.0,304.0,80,186.69,246
3794,CWX4IA05ABBA,52.5,66.5,8.5,10.5,65.0,71.0,Swing Weight Points,266.0,276.0,80,186.69,246
3795,CWX4IA05ABAA,52.5,66.5,8.5,10.5,65.0,71.0,Swing Weight Points,266.0,276.0,80,186.69,246
3796,CWX4IA05AT6D,52.5,66.5,8.5,10.5,65.0,71.0,Swing Weight Points,266.0,276.0,80,186.69,246
3797,CEWS60B,83.0,97.0,9.2,11.2,61.0,67.0,Swing Weight Points,281.0,291.0,80,186.69,201
3798,CWCEWS60BCMA,83.0,97.0,9.2,11.2,63.0,69.0,Swing Weight Points,281.0,291.0,80,186.69,201
3799,CEWR40A,129.0,143.0,9.3,11.3,62.0,68.0,Swing Weight Points,259.0,269.0,80,186.69,201
3800,CWCEWR40ACMA,129.0,143.0,9.3,11.3,64.0,70.0,Swing Weight Points,259.0,269.0,80,186.69,201
3801,CEWF40A,113.0,127.0,9.7,11.7,65.5,71.5,Swing Weight Points,271.0,281.0,80,186.69,201
3802,CWCEWF40ACMA,113.0,127.0,9.7,11.7,67.5,73.5,Swing Weight Points,271.0,281.0,80,186.69,201
3803,CEWS40A,105.0,119.0,9.9,11.9,68.0,74.0,Swing Weight Points,286.0,296.0,80,186.69,201
3804,CWCEWS40ACMA,105.0,119.0,9.9,11.9,70.0,76.0,Swing Weight Points,286.0,296.0,80,186.69,201
3805,CWNJIF05AT6B,44.0,58.0,6.3,8.3,58.5,64.5,Swing Weight Points,255.0,265.0,80,186.69,246
3806,NJIF05A,44.0,58.0,6.3,8.3,56.5,62.5,Swing Weight Points,255.0,265.0,80,186.69,246
3807,CWCEWUL30ACMA,145.0,159.0,5.8,7.8,46.5,52.5,Swing Weight Points,236.0,246.0,80,186.69,201
3808,CWCEWUL30AL6A,145.0,159.0,5.8,7.8,46.5,52.5,Swing Weight Points,236.0,246.0,80,186.69,201
3809,DK5AIL20APVA,,,0.0,1.0,57.0,62.0,Inch Grams,225.0,235.0,80,158.75,235
3810,DKVMIR00AATA,,,0.0,1.0,76.0,86.0,Inch Grams,290.0,300.0,80,158.75,235
3811,ASY7WS60AXXA,109.0,121.0,0.0,1.0,68.0,76.0,Inch Grams,259.0,265.0,80,158.75,201
3812,Y7WS60A,109.0,121.0,0.0,1.0,66.0,72.0,Inch Grams,259.0,265.0,80,158.75,201
3813,ASBXIR60BXXA,79.0,85.0,0.0,1.0,80.5,88.5,Inch Grams,320.0,326.0,80,158.75,297
3814,BXIR65B,79.0,85.0,0.0,1.0,79.0,85.0,Inch Grams,320.0,326.0,80,158.75,297
3815,ASBXIR65BXXA,79.0,85.0,0.0,1.0,80.5,88.5,Inch Grams,320.0,326.0,80,158.75,297
3816,BRVMIA00AS1A,,,0.0,0.001,75.0,80.0,Inch Grams,282.0,292.0,80,158.75,235
3817,ASBXIS80BXXA,80.0,86.0,0.0,1.0,82.5,90.5,Inch Grams,317.0,323.0,80,158.75,270
3818,BXIS80B,80.0,86.0,0.0,1.0,81.0,87.0,Inch Grams,317.0,323.0,80,158.75,270
3819,BXIS90B,84.0,90.0,0.0,1.0,81.0,87.0,Inch Grams,305.0,311.0,80,158.75,257
3820,ASBXIS90BXXA,84.0,90.0,0.0,1.0,82.5,90.5,Inch Grams,305.0,311.0,80,158.75,257
3821,ASBXIS00BXXA,90.0,96.0,0.0,1.0,82.5,90.5,Inch Grams,293.0,299.0,80,158.75,246
3822,BXIS00B,90.0,96.0,0.0,1.0,81.0,87.0,Inch Grams,293.0,299.0,80,158.75,246
3823,ASBXIR00AXXA,95.0,101.0,0.0,0.001,84.0,92.0,Inch Grams,279.0,285.0,80,158.75,246
3824,BXIR00A,95.0,101.0,0.0,0.001,82.5,88.5,Inch Grams,279.0,285.0,80,158.75,246
3825,ASBXIR95AXXA,92.0,98.0,0.0,0.001,83.0,91.0,Inch Grams,284.0,290.0,80,158.75,251
3826,BXIR95A,92.0,98.0,0.0,0.001,81.5,87.5,Inch Grams,284.0,290.0,80,158.75,251
3827,BXIR90A,88.0,94.0,0.0,0.001,81.0,87.0,Inch Grams,290.0,296.0,80,158.75,257
3828,ASBXIR90AXXA,88.0,94.0,0.0,0.001,82.5,90.5,Inch Grams,290.0,296.0,80,158.75,257
3829,DXIR95A,92.0,98.0,0.0,1.0,81.5,87.5,Inch Grams,284.0,290.0,80,158.75,251
3830,DXIR90A,88.0,94.0,0.0,1.0,81.0,87.0,Inch Grams,290.0,296.0,80,158.75,257
3831,DXIS95A,87.0,92.0,0.0,1.0,81.0,87.0,Inch Grams,299.0,305.0,80,158.75,251
3832,DXIS90A,84.0,90.0,0.0,1.0,81.0,87.0,Inch Grams,305.0,311.0,80,158.75,257
3833,CWC9IUL60BL6A,52.0,66.0,2.8,4.8,39.0,45.0,Swing Weight Points,240.0,250.0,80,186.69,297
3834,GSVNWL50AEBA,4.8,5.4,0.0,1.0,62.0,72.0,Inch Grams,,,80,,
3835,GSVNWR50AEBA,4.0,4.6,0.0,1.0,66.0,74.0,Inch Grams,,,80,,
3836,TBVLWR50AATA,3.85,4.45,0.0,1.0,68.0,78.0,Inch Grams,,,80,,
3837,ASBXIR65AXXA,79.0,85.0,0.0,0.001,80.5,88.5,Inch Grams,320.0,326.0,80,158.75,297
3838,BXIR65A,79.0,85.0,0.0,0.001,79.0,85.0,Inch Grams,320.0,326.0,80,158.75,297
3839,"7FWS60A",113.0,123.0,0.0,1.0,65.0,71.0,Inch Grams,259.0,265.0,80,158.75,201
3840,AS7FWS60AXXA,113.0,123.0,0.0,1.0,67.0,75.0,Inch Grams,259.0,265.0,80,158.75,201
3841,"9QHS20B",107.0,117.0,0.0,1.0,85.0,91.0,Inch Grams,284.0,290.0,80,158.75,235
3842,AS9QHS20BARA,107.0,117.0,0.0,1.0,87.0,95.0,Inch Grams,284.0,290.0,80,158.75,235
3843,GMVNWR50ACUB,4.0,4.6,0.0,1.0,66.0,76.0,Inch Grams,,,80,,
3844,GMVNWS50ACUB,3.3,3.9,0.0,1.0,71.0,81.0,Inch Grams,,,80,,
3845,GMVNIS00ACUC,2.8,3.4,0.0,1.0,75.0,85.0,Inch Grams,,,80,,
3846,"7YWS60A",109.0,121.0,0.0,1.0,66.0,72.0,Inch Grams,259.0,265.0,80,158.75,201
3847,CWXDWL40AJWB,118.0,132.0,7.0,9.0,52.5,58.5,Swing Weight Points,247.0,257.0,80,186.69,201
3848,CWXDWR40AJWB,114.0,128.0,7.0,9.0,53.5,59.5,Swing Weight Points,256.0,266.0,80,186.69,201
3849,CWXDWF40AJWB,111.0,125.0,7.3,9.3,55.0,61.0,Swing Weight Points,267.0,277.0,80,186.69,201
3850,"7DWR50A",119.0,131.0,0.0,1.0,68.0,74.0,Inch Grams,257.0,263.0,80,158.75,201
3851,AS7DWR50AARA,119.0,131.0,0.0,1.0,70.0,78.0,Inch Grams,257.0,263.0,80,158.75,201
