"PartID","ZMID","Diam_LL","Diam_UL","Min_Under","Max_Over"
8040,122,15.0,15.5,0.003,0.003
8041,233,8.52,8.7,0.003,0.003
8041,94,8.52,8.7,0.003,0.003
8091,249,9.28,9.48,0.003,0.003
8091,233,9.09,9.29,0.003,0.003
8092,112,15.25,15.65,0.003,0.003
8041,280,8.52,8.7,0.003,0.003
8202,321,9.01,9.21,0.003,0.003
8202,249,9.22,9.42,0.003,0.003
8185,232,8.45,8.55,0.003,0.003
8185,75,8.45,8.55,0.003,0.003
8185,43,8.45,8.55,0.003,0.003
8185,39,15.15,15.55,0.003,0.003
8186,232,8.45,8.55,0.003,0.003
8186,75,8.45,8.55,0.003,0.003
8186,43,8.45,8.55,0.003,0.003
8186,39,15.2,15.6,0.003,0.003
12392,307,9.01,9.11,0.003,0.003
12392,41,9.22,9.32,0.003,0.003
8047,60,15.3,16.0,0.003,0.003
12393,39,15.05,15.35,0.003,0.003
12393,307,9.01,9.11,0.003,0.003
8092,233,9.09,9.29,0.003,0.003
8092,249,9.28,9.48,0.003,0.003
8093,112,15.25,15.65,0.003,0.003
8093,233,9.09,9.29,0.003,0.003
8093,249,9.28,9.48,0.003,0.003
8094,112,15.25,15.65,0.003,0.003
8094,233,9.09,9.29,0.003,0.003
8094,249,9.28,9.48,0.003,0.003
8095,112,15.25,15.65,0.003,0.003
8095,233,9.09,9.29,0.003,0.003
8095,249,9.28,9.48,0.003,0.003
8099,112,15.25,15.65,0.003,0.003
8099,233,9.09,9.29,0.003,0.003
8099,249,9.28,9.48,0.003,0.003
8100,112,15.4,15.8,0.003,0.003
8100,233,9.09,9.29,0.003,0.003
8100,249,9.28,9.48,0.003,0.003
8041,60,15.0,15.5,0.003,0.003
8050,103,8.52,8.7,0.003,0.003
8047,103,8.52,8.7,0.003,0.003
8050,60,15.2,15.8,0.003,0.003
8179,39,14.68,15.04,0.003,0.003
8179,40,14.68,15.04,0.003,0.003
8893,233,8.5,8.7,0.003,0.003
8893,221,8.5,8.7,0.003,0.003
8893,279,8.5,8.7,0.003,0.003
8214,112,14.68,15.04,0.003,0.003
8759,39,15.05,15.35,0.003,0.003
8759,232,8.45,8.55,0.003,0.003
8759,306,8.45,8.55,0.003,0.003
8151,112,15.15,15.55,0.003,0.003
8214,126,14.68,15.04,0.003,0.003
8214,121,14.63,14.99,0.003,0.003
8102,112,14.78,15.14,0.003,0.003
8102,126,14.88,15.24,0.003,0.003
8102,121,14.83,15.19,0.003,0.003
8102,233,8.52,8.7,0.003,0.003
8102,94,8.52,8.7,0.003,0.003
8102,280,8.52,8.7,0.003,0.003
8102,60,14.9,15.3,0.003,0.003
6827,232,8.45,8.55,0.003,0.003
6827,276,8.45,8.55,0.003,0.003
6827,95,15.15,15.55,0.003,0.003
8895,233,8.5,8.7,0.003,0.003
8895,221,8.5,8.7,0.003,0.003
8760,39,15.1,15.4,0.003,0.003
8760,232,8.45,8.55,0.003,0.003
8760,306,8.45,8.55,0.003,0.003
8760,82,8.45,8.55,0.003,0.003
8895,279,8.5,8.7,0.003,0.003
8121,39,14.83,15.19,0.003,0.003
8121,40,14.83,15.19,0.003,0.003
8121,46,14.78,15.14,0.003,0.003
8105,39,15.4,15.8,0.003,0.003
8105,232,8.45,8.55,0.003,0.003
8105,75,8.45,8.55,0.003,0.003
8105,43,8.45,8.55,0.003,0.003
8106,112,15.4,15.8,0.003,0.003
8106,233,8.5,8.7,0.003,0.003
8106,103,8.5,8.7,0.003,0.003
8106,92,8.5,8.7,0.003,0.003
8107,39,15.45,15.85,0.003,0.003
8107,232,8.45,8.55,0.003,0.003
8107,75,8.45,8.55,0.003,0.003
8107,43,8.45,8.55,0.003,0.003
8108,112,15.45,15.85,0.003,0.003
8108,233,8.5,8.7,0.003,0.003
8108,103,8.5,8.7,0.003,0.003
8108,92,8.5,8.7,0.003,0.003
8109,39,15.5,15.9,0.003,0.003
8109,232,8.45,8.55,0.003,0.003
8109,75,8.45,8.55,0.003,0.003
8109,43,8.45,8.55,0.003,0.003
8110,112,15.5,15.9,0.003,0.003
8110,233,8.5,8.7,0.003,0.003
8110,103,8.5,8.7,0.003,0.003
8110,92,8.5,8.7,0.003,0.003
8111,39,15.4,15.8,0.003,0.003
8111,232,8.45,8.55,0.003,0.003
8111,75,8.45,8.55,0.003,0.003
8111,43,8.45,8.55,0.003,0.003
8112,112,15.4,15.8,0.003,0.003
8112,233,8.45,8.69,0.003,0.003
8112,103,8.45,8.69,0.003,0.003
8112,92,8.45,8.69,0.003,0.003
8113,39,15.5,15.9,0.003,0.003
8113,232,8.45,8.55,0.003,0.003
8113,75,8.45,8.55,0.003,0.003
8113,43,8.45,8.55,0.003,0.003
8114,112,15.5,15.9,0.003,0.003
8114,233,8.45,8.69,0.003,0.003
8114,103,8.45,8.69,0.003,0.003
8114,92,8.45,8.69,0.003,0.003
8115,39,15.55,15.95,0.003,0.003
8115,232,8.45,8.55,0.003,0.003
8115,75,8.45,8.55,0.003,0.003
8115,43,8.45,8.55,0.003,0.003
8116,112,15.55,15.95,0.003,0.003
8116,233,8.45,8.69,0.003,0.003
8116,103,8.45,8.69,0.003,0.003
8116,92,8.45,8.69,0.003,0.003
8117,39,15.6,16.0,0.003,0.003
8117,232,8.45,8.55,0.003,0.003
8117,75,8.45,8.55,0.003,0.003
8117,43,8.45,8.55,0.003,0.003
8118,112,15.6,16.0,0.003,0.003
8118,233,8.45,8.69,0.003,0.003
8118,103,8.45,8.69,0.003,0.003
8118,92,8.45,8.69,0.003,0.003
7821,39,15.42,15.78,0.003,0.003
8125,39,15.1,15.5,0.003,0.003
8125,232,9.35,9.45,0.003,0.003
8125,88,9.35,9.45,0.003,0.003
8125,314,9.35,9.45,0.003,0.003
8126,112,15.1,15.5,0.003,0.003
8147,112,15.42,15.78,0.003,0.003
8147,126,15.31,15.67,0.003,0.003
8179,46,14.63,14.99,0.003,0.003
8179,232,8.44,8.54,0.003,0.003
8179,75,8.44,8.54,0.003,0.003
8179,43,8.44,8.54,0.003,0.003
8214,233,8.52,8.7,0.003,0.003
8120,39,14.73,15.09,0.003,0.003
8120,40,14.73,15.09,0.003,0.003
8120,46,14.58,14.94,0.003,0.003
8120,232,9.33,9.43,0.003,0.003
8120,88,9.33,9.43,0.003,0.003
8121,232,8.44,8.54,0.003,0.003
8121,43,8.44,8.54,0.003,0.003
8120,314,9.33,9.43,0.003,0.003
8147,121,15.26,15.62,0.003,0.003
8147,233,8.52,8.7,0.003,0.003
8147,92,8.52,8.7,0.003,0.003
8147,60,15.1,15.5,0.003,0.003
8147,103,8.52,8.7,0.003,0.003
8096,112,15.4,15.8,0.003,0.003
8096,233,9.09,9.29,0.003,0.003
8097,112,15.4,15.8,0.003,0.003
8097,233,9.09,9.29,0.003,0.003
8097,249,9.28,9.48,0.003,0.003
8098,112,15.4,15.8,0.003,0.003
8098,233,9.09,9.29,0.003,0.003
8098,249,9.28,9.48,0.003,0.003
8148,112,15.52,15.88,0.003,0.003
8154,112,14.9,15.3,0.003,0.003
8214,103,8.52,8.7,0.003,0.003
8214,92,8.52,8.7,0.003,0.003
8214,60,14.3,15.1,0.003,0.003
8121,75,8.44,8.54,0.003,0.003
8121,122,14.8,15.2,0.003,0.003
8124,39,14.68,15.04,0.003,0.003
8124,40,14.63,14.99,0.003,0.003
8124,46,14.58,14.94,0.003,0.003
8124,232,8.44,8.54,0.003,0.003
8124,43,8.44,8.54,0.003,0.003
8126,233,9.4,9.6,0.003,0.003
8126,315,9.4,9.6,0.003,0.003
8126,102,9.4,9.6,0.003,0.003
8151,233,8.5,8.7,0.003,0.003
8151,103,8.5,8.7,0.003,0.003
8151,92,8.5,8.7,0.003,0.003
8148,126,15.42,15.78,0.003,0.003
8148,121,15.36,15.72,0.003,0.003
8127,112,15.05,15.45,0.003,0.003
8127,233,9.09,9.29,0.003,0.003
8127,249,9.28,9.48,0.003,0.003
8128,112,15.05,15.45,0.003,0.003
8128,233,9.09,9.29,0.003,0.003
8128,249,9.28,9.48,0.003,0.003
8129,112,15.05,15.45,0.003,0.003
8129,233,9.09,9.29,0.003,0.003
8129,249,9.28,9.48,0.003,0.003
8130,112,15.1,15.5,0.003,0.003
8130,233,9.09,9.29,0.003,0.003
8130,249,9.28,9.48,0.003,0.003
8131,112,15.1,15.5,0.003,0.003
8131,233,9.09,9.29,0.003,0.003
8131,249,9.28,9.48,0.003,0.003
8132,112,15.1,15.5,0.003,0.003
8132,233,9.09,9.29,0.003,0.003
8132,249,9.28,9.48,0.003,0.003
8133,112,15.1,15.5,0.003,0.003
8133,233,9.09,9.29,0.003,0.003
8133,249,9.28,9.48,0.003,0.003
8134,112,15.2,15.6,0.003,0.003
8134,233,9.09,9.29,0.003,0.003
8134,249,9.28,9.48,0.003,0.003
8449,112,15.05,15.45,0.003,0.003
8449,233,9.09,9.29,0.003,0.003
8449,249,9.28,9.48,0.003,0.003
8136,112,15.2,15.6,0.003,0.003
8136,233,9.09,9.29,0.003,0.003
8136,249,9.28,9.48,0.003,0.003
8137,112,15.2,15.6,0.003,0.003
8137,233,9.09,9.29,0.003,0.003
8137,249,9.28,9.48,0.003,0.003
8138,112,15.2,15.6,0.003,0.003
8138,233,9.09,9.29,0.003,0.003
8138,249,9.28,9.48,0.003,0.003
8139,112,15.2,15.6,0.003,0.003
8139,233,9.09,9.29,0.003,0.003
8139,249,9.28,9.48,0.003,0.003
8140,112,15.2,15.6,0.003,0.003
8140,233,9.09,9.29,0.003,0.003
8140,249,9.28,9.48,0.003,0.003
8141,112,15.2,15.6,0.003,0.003
8141,233,9.09,9.29,0.003,0.003
8141,249,9.28,9.48,0.003,0.003
8142,112,15.2,15.6,0.003,0.003
8142,233,9.09,9.29,0.003,0.003
8142,249,9.28,9.48,0.003,0.003
8144,112,15.05,15.55,0.003,0.003
8144,233,8.5,8.7,0.003,0.003
8144,21,8.5,8.7,0.003,0.003
8144,68,8.5,8.7,0.003,0.003
8145,112,15.15,15.65,0.003,0.003
8145,233,8.5,8.7,0.003,0.003
8145,21,8.5,8.7,0.003,0.003
8145,68,8.5,8.7,0.003,0.003
7882,112,14.85,15.25,0.003,0.003
7882,233,9.4,9.6,0.003,0.003
7882,315,9.4,9.6,0.003,0.003
7882,102,9.4,9.6,0.003,0.003
8096,249,9.28,9.48,0.003,0.003
7987,39,15.4,15.8,0.003,0.003
8148,233,8.52,8.7,0.003,0.003
8148,92,8.52,8.7,0.003,0.003
8148,60,15.2,15.6,0.003,0.003
8148,103,8.52,8.7,0.003,0.003
8149,112,15.5,15.9,0.003,0.003
8149,233,8.25,8.7,0.003,0.003
7821,40,15.36,15.72,0.003,0.003
7821,46,15.21,15.57,0.003,0.003
8154,233,9.09,9.29,0.003,0.003
8149,92,8.5,8.7,0.003,0.003
8149,103,8.5,8.7,0.003,0.003
8150,112,15.65,16.05,0.003,0.003
8150,233,8.5,8.7,0.003,0.003
8150,103,8.5,8.7,0.003,0.003
8150,92,8.5,8.7,0.003,0.003
8152,136,14.95,15.35,0.003,0.003
8152,233,9.13,9.33,0.003,0.003
8152,274,9.13,9.33,0.003,0.003
8152,273,9.13,9.33,0.003,0.003
7987,232,9.04,9.14,0.003,0.003
7987,41,9.23,9.33,0.003,0.003
6827,305,8.45,8.55,0.003,0.003
8124,75,8.44,8.54,0.003,0.003
8124,122,14.2,15.1,0.003,0.003
7821,232,8.44,8.54,0.003,0.003
7821,43,8.44,8.54,0.003,0.003
7821,122,15.3,15.8,0.003,0.003
7821,75,8.44,8.54,0.003,0.003
8120,122,14.3,15.1,0.003,0.003
8158,112,14.95,15.35,0.003,0.003
8158,233,9.09,9.29,0.003,0.003
8158,249,9.28,9.48,0.003,0.003
12475,112,15.1,15.5,0.003,0.003
12475,232,9.04,9.14,0.003,0.003
12475,249,9.28,9.48,0.003,0.003
7975,39,15.2,15.6,0.003,0.003
7975,232,9.04,9.14,0.003,0.003
7975,41,9.23,9.33,0.003,0.003
7976,39,15.2,15.6,0.003,0.003
7976,232,9.04,9.14,0.003,0.003
7976,41,9.23,9.33,0.003,0.003
7977,39,15.2,15.6,0.003,0.003
7977,232,9.04,9.14,0.003,0.003
7977,41,9.23,9.33,0.003,0.003
7979,39,15.2,15.6,0.003,0.003
7979,232,9.04,9.14,0.003,0.003
7979,41,9.23,9.33,0.003,0.003
7933,232,9.1,9.2,0.003,0.003
7933,353,9.1,9.2,0.003,0.003
8451,112,15.4,15.8,0.003,0.003
8451,233,9.09,9.29,0.003,0.003
8451,249,9.28,9.48,0.003,0.003
6563,379,15.24,15.6,0.003,0.003
8153,39,15.3,15.7,0.003,0.003
8153,232,8.45,8.55,0.003,0.003
8153,75,8.45,8.55,0.003,0.003
8153,43,8.45,8.55,0.003,0.003
6563,135,14.22,15.6,0.003,0.003
6563,69,8.43,8.59,0.003,0.003
6563,384,8.43,8.59,0.003,0.003
6560,379,15.06,15.42,0.003,0.003
3052,39,15.05,15.35,0.003,0.003
8452,112,15.4,15.8,0.003,0.003
8452,233,9.09,9.29,0.003,0.003
8452,249,9.28,9.48,0.003,0.003
12958,348,9.15,9.25,0.003,0.003
12959,39,15.0,15.3,0.003,0.003
12959,232,8.45,8.55,0.003,0.003
12959,75,8.45,8.55,0.003,0.003
12959,43,8.45,8.55,0.003,0.003
12960,39,15.05,15.35,0.003,0.003
12960,232,8.45,8.55,0.003,0.003
12960,75,8.45,8.55,0.003,0.003
12321,41,9.22,9.32,0.003,0.003
12321,307,9.01,9.11,0.003,0.003
12449,39,14.9,15.2,0.003,0.003
12449,41,9.22,9.32,0.003,0.003
12449,307,9.01,9.11,0.003,0.003
12450,39,14.9,15.2,0.003,0.003
12450,41,9.22,9.32,0.003,0.003
12450,307,9.01,9.11,0.003,0.003
12451,39,14.9,15.2,0.003,0.003
12451,41,9.22,9.32,0.003,0.003
12451,307,9.01,9.11,0.003,0.003
12452,39,14.95,15.25,0.003,0.003
12452,41,9.22,9.32,0.003,0.003
8175,39,14.73,15.09,0.003,0.003
8175,40,14.68,15.04,0.003,0.003
8175,46,14.63,14.99,0.003,0.003
8175,232,8.44,8.54,0.003,0.003
8175,43,8.44,8.54,0.003,0.003
8177,39,14.88,15.24,0.003,0.003
8177,40,14.88,15.24,0.003,0.003
8177,46,14.83,15.19,0.003,0.003
8177,232,8.44,8.54,0.003,0.003
8177,43,8.44,8.54,0.003,0.003
6398,112,15.35,15.85,0.003,0.003
6398,54,8.46,8.56,0.003,0.003
6398,387,7.62,8.71,0.003,0.003
7494,39,15.35,15.85,0.003,0.003
7494,54,8.46,8.56,0.003,0.003
7255,39,15.1,15.5,0.003,0.003
7255,232,8.45,8.55,0.003,0.003
7255,43,8.45,8.55,0.003,0.003
7256,39,15.25,15.65,0.003,0.003
7256,232,8.45,8.55,0.003,0.003
7256,43,8.45,8.55,0.003,0.003
7325,43,8.45,8.55,0.003,0.003
7236,39,15.05,15.45,0.003,0.003
7236,232,8.45,8.55,0.003,0.003
7236,43,8.45,8.55,0.003,0.003
8194,112,14.95,15.25,0.003,0.003
8194,311,14.95,15.15,0.003,0.003
6560,135,14.22,15.42,0.003,0.003
6560,69,8.43,8.59,0.003,0.003
6560,81,8.43,8.59,0.003,0.003
6561,379,15.11,15.47,0.003,0.003
6561,135,14.22,15.47,0.003,0.003
6561,69,8.43,8.59,0.003,0.003
6561,81,8.43,8.59,0.003,0.003
8191,39,14.83,15.19,0.003,0.003
8187,39,15.4,15.8,0.003,0.003
8187,232,8.45,8.55,0.003,0.003
8187,75,8.45,8.55,0.003,0.003
8187,43,8.45,8.55,0.003,0.003
8209,112,14.78,15.14,0.003,0.003
8209,126,14.78,15.14,0.003,0.003
8209,121,14.73,15.09,0.003,0.003
7933,352,9.1,9.2,0.003,0.003
7933,95,14.95,15.35,0.003,0.003
7494,386,8.46,8.56,0.003,0.003
7325,39,15.0,15.4,0.003,0.003
7325,232,8.45,8.55,0.003,0.003
8194,321,9.01,9.21,0.003,0.003
8194,249,9.22,9.42,0.003,0.003
8195,39,14.95,15.25,0.003,0.003
9140,112,14.73,15.09,0.003,0.003
9140,126,14.73,15.09,0.003,0.003
9140,121,14.68,15.04,0.003,0.003
9140,60,14.3,15.2,0.003,0.003
9140,233,8.52,8.7,0.003,0.003
9140,103,8.52,8.7,0.003,0.003
9140,92,8.52,8.7,0.003,0.003
9141,112,14.73,15.09,0.003,0.003
9141,126,14.73,15.09,0.003,0.003
9141,121,14.68,15.04,0.003,0.003
8191,40,14.78,15.14,0.003,0.003
8191,46,14.78,15.14,0.003,0.003
8191,232,9.33,9.43,0.003,0.003
8191,88,9.33,9.43,0.003,0.003
8191,314,9.33,9.43,0.003,0.003
8192,39,14.88,15.24,0.003,0.003
8192,40,14.83,15.19,0.003,0.003
8192,46,14.83,15.19,0.003,0.003
8192,232,9.33,9.43,0.003,0.003
8192,88,9.33,9.43,0.003,0.003
8195,308,14.95,15.15,0.003,0.003
8195,307,9.01,9.11,0.003,0.003
8195,41,9.22,9.32,0.003,0.003
8203,39,14.95,15.25,0.003,0.003
8203,308,14.95,15.15,0.003,0.003
8203,307,9.01,9.11,0.003,0.003
8203,41,9.22,9.32,0.003,0.003
8204,112,14.95,15.25,0.003,0.003
8204,311,14.95,15.15,0.003,0.003
8204,321,9.01,9.21,0.003,0.003
8204,249,9.22,9.42,0.003,0.003
8205,39,14.95,15.25,0.003,0.003
8205,308,14.95,15.15,0.003,0.003
9141,60,14.75,15.2,0.003,0.003
9141,233,9.41,9.59,0.003,0.003
9141,315,9.41,9.59,0.003,0.003
9141,102,9.41,9.59,0.003,0.003
8177,122,14.9,15.3,0.003,0.003
8209,233,8.52,8.7,0.003,0.003
8209,92,8.52,8.7,0.003,0.003
8209,103,8.52,8.7,0.003,0.003
8209,60,14.7,15.2,0.003,0.003
8210,112,14.83,15.19,0.003,0.003
3052,237,15.2,15.4,0.003,0.003
3052,232,8.47,8.57,0.003,0.003
3052,75,8.47,8.57,0.003,0.003
3052,43,8.47,8.57,0.003,0.003
8582,39,15.1,15.4,0.003,0.003
8582,237,15.25,15.45,0.003,0.003
8582,232,8.47,8.57,0.003,0.003
8582,75,8.47,8.57,0.003,0.003
7527,39,16.2,16.6,0.003,0.003
7527,232,8.45,8.55,0.003,0.003
7527,75,8.45,8.55,0.003,0.003
8582,43,8.47,8.57,0.003,0.003
8583,39,15.1,15.4,0.003,0.003
8205,307,9.01,9.11,0.003,0.003
8205,41,9.22,9.32,0.003,0.003
8206,112,14.95,15.25,0.003,0.003
8206,311,14.95,15.15,0.003,0.003
8206,321,9.01,9.21,0.003,0.003
8206,249,9.22,9.42,0.003,0.003
8207,39,14.95,15.25,0.003,0.003
8207,308,14.95,15.15,0.003,0.003
8207,307,9.01,9.11,0.003,0.003
8207,41,9.22,9.32,0.003,0.003
8208,112,14.95,15.25,0.003,0.003
8208,311,14.95,15.15,0.003,0.003
8208,321,9.01,9.21,0.003,0.003
8208,249,9.22,9.42,0.003,0.003
8252,39,14.85,15.15,0.003,0.003
8252,308,14.85,15.0,0.003,0.003
8252,307,9.01,9.11,0.003,0.003
8252,41,9.22,9.32,0.003,0.003
8253,112,14.85,15.15,0.003,0.003
8253,311,14.85,15.0,0.003,0.003
8253,321,9.01,9.21,0.003,0.003
8253,249,9.22,9.42,0.003,0.003
8257,39,14.85,15.15,0.003,0.003
8257,308,14.85,15.0,0.003,0.003
8257,307,9.01,9.11,0.003,0.003
8257,41,9.22,9.32,0.003,0.003
8258,112,14.85,15.15,0.003,0.003
8258,311,14.85,15.0,0.003,0.003
8258,321,9.01,9.21,0.003,0.003
8258,249,9.22,9.42,0.003,0.003
8259,39,14.85,15.15,0.003,0.003
8259,308,14.85,15.0,0.003,0.003
8259,307,9.01,9.11,0.003,0.003
8259,41,9.22,9.32,0.003,0.003
8260,112,14.85,15.15,0.003,0.003
8260,311,14.85,15.0,0.003,0.003
8260,321,9.01,9.21,0.003,0.003
8260,249,9.22,9.42,0.003,0.003
8261,39,14.85,15.15,0.003,0.003
8261,308,14.85,15.0,0.003,0.003
8261,307,9.01,9.11,0.003,0.003
8261,41,9.22,9.32,0.003,0.003
8262,112,14.85,15.15,0.003,0.003
8262,311,14.85,15.0,0.003,0.003
8262,321,9.01,9.21,0.003,0.003
8262,249,9.22,9.42,0.003,0.003
8210,126,14.83,15.19,0.003,0.003
8210,121,14.78,15.14,0.003,0.003
8210,233,8.52,8.7,0.003,0.003
8210,92,8.52,8.7,0.003,0.003
8210,103,8.52,8.7,0.003,0.003
8210,60,14.8,15.2,0.003,0.003
8177,75,8.44,8.54,0.003,0.003
8211,112,14.88,15.24,0.003,0.003
8211,126,14.88,15.24,0.003,0.003
8211,121,14.83,15.19,0.003,0.003
8211,233,8.52,8.7,0.003,0.003
8175,75,8.44,8.54,0.003,0.003
8211,92,8.52,8.7,0.003,0.003
8211,103,8.52,8.7,0.003,0.003
8211,60,14.9,15.3,0.003,0.003
6560,384,8.43,8.59,0.003,0.003
6561,384,8.43,8.59,0.003,0.003
8192,314,9.33,9.43,0.003,0.003
7527,43,8.45,8.55,0.003,0.003
8583,237,15.25,15.45,0.003,0.003
8583,232,8.47,8.57,0.003,0.003
8583,75,8.47,8.57,0.003,0.003
8583,43,8.47,8.57,0.003,0.003
8175,122,14.3,15.1,0.003,0.003
9145,112,14.96,15.32,0.003,0.003
9145,126,14.96,15.32,0.003,0.003
9145,121,14.91,15.27,0.003,0.003
9145,60,15.05,15.4,0.003,0.003
9145,233,8.52,8.7,0.003,0.003
9145,103,8.52,8.7,0.003,0.003
9145,92,8.52,8.7,0.003,0.003
9146,112,15.01,15.37,0.003,0.003
9146,126,15.01,15.37,0.003,0.003
9146,121,14.96,15.32,0.003,0.003
9146,60,15.1,15.5,0.003,0.003
9146,233,8.52,8.7,0.003,0.003
9146,103,8.52,8.7,0.003,0.003
9146,92,8.52,8.7,0.003,0.003
8215,39,15.55,15.95,0.003,0.003
8215,232,8.45,8.55,0.003,0.003
8215,75,8.45,8.55,0.003,0.003
8215,43,8.45,8.55,0.003,0.003
8216,39,15.6,16.0,0.003,0.003
8216,232,8.45,8.55,0.003,0.003
8216,75,8.45,8.55,0.003,0.003
8216,43,8.45,8.55,0.003,0.003
8217,112,14.68,15.04,0.003,0.003
8217,126,14.63,14.99,0.003,0.003
8217,121,14.58,14.94,0.003,0.003
8217,233,8.52,8.7,0.003,0.003
8217,92,8.52,8.7,0.003,0.003
8218,112,14.73,15.09,0.003,0.003
8218,126,14.68,15.04,0.003,0.003
8218,121,14.63,14.99,0.003,0.003
8218,233,8.52,8.7,0.003,0.003
8218,92,8.52,8.7,0.003,0.003
8263,39,14.85,15.15,0.003,0.003
8263,308,14.85,15.0,0.003,0.003
8263,307,9.01,9.11,0.003,0.003
8263,41,9.22,9.32,0.003,0.003
8264,112,14.85,15.15,0.003,0.003
8264,311,14.85,15.0,0.003,0.003
8264,321,9.01,9.21,0.003,0.003
8264,249,9.22,9.42,0.003,0.003
8267,39,14.85,15.15,0.003,0.003
8267,308,14.85,15.0,0.003,0.003
8267,307,9.01,9.11,0.003,0.003
8267,41,9.22,9.32,0.003,0.003
8268,112,14.85,15.15,0.003,0.003
8268,311,14.85,15.0,0.003,0.003
8268,321,9.01,9.21,0.003,0.003
8268,249,9.22,9.42,0.003,0.003
8269,39,14.85,15.15,0.003,0.003
8269,308,14.85,15.0,0.003,0.003
8269,307,9.01,9.11,0.003,0.003
8269,41,9.22,9.32,0.003,0.003
7399,39,15.3,15.7,0.003,0.003
7399,232,8.45,8.55,0.003,0.003
7399,75,8.45,8.55,0.003,0.003
7399,43,8.45,8.55,0.003,0.003
7400,39,15.5,15.9,0.003,0.003
7400,232,8.45,8.55,0.003,0.003
7400,75,8.45,8.55,0.003,0.003
7400,43,8.45,8.55,0.003,0.003
7387,39,15.35,15.75,0.003,0.003
7387,232,8.45,8.55,0.003,0.003
7387,75,8.45,8.55,0.003,0.003
7387,43,8.45,8.55,0.003,0.003
7394,112,15.55,15.95,0.003,0.003
7394,233,8.5,8.7,0.003,0.003
7394,103,8.5,8.7,0.003,0.003
7394,92,8.5,8.7,0.003,0.003
6906,39,15.05,15.45,0.003,0.003
6906,276,9.35,9.45,0.003,0.003
6906,232,9.35,9.45,0.003,0.003
6907,112,15.05,15.45,0.003,0.003
6907,233,9.45,9.65,0.003,0.003
6907,280,9.45,9.65,0.003,0.003
6908,39,15.1,15.5,0.003,0.003
6908,276,9.35,9.45,0.003,0.003
6908,232,9.35,9.45,0.003,0.003
6909,112,15.1,15.5,0.003,0.003
6909,233,9.45,9.65,0.003,0.003
6909,280,9.45,9.65,0.003,0.003
6986,39,15.1,15.5,0.003,0.003
6986,276,9.35,9.45,0.003,0.003
6986,232,9.35,9.45,0.003,0.003
6987,112,15.1,15.5,0.003,0.003
6987,233,9.45,9.65,0.003,0.003
6987,280,9.45,9.65,0.003,0.003
6988,39,15.1,15.5,0.003,0.003
6988,276,9.35,9.45,0.003,0.003
6988,232,9.35,9.45,0.003,0.003
6989,112,15.1,15.5,0.003,0.003
6989,233,9.45,9.65,0.003,0.003
6989,280,9.45,9.65,0.003,0.003
6990,39,15.1,15.5,0.003,0.003
6990,276,9.35,9.45,0.003,0.003
6990,232,9.35,9.45,0.003,0.003
6991,112,15.1,15.5,0.003,0.003
6991,233,9.45,9.65,0.003,0.003
6991,280,9.45,9.65,0.003,0.003
6992,39,15.15,15.55,0.003,0.003
6992,276,9.35,9.45,0.003,0.003
6992,232,9.35,9.45,0.003,0.003
6993,112,15.15,15.55,0.003,0.003
6993,233,9.45,9.65,0.003,0.003
6993,280,9.45,9.65,0.003,0.003
6994,39,15.1,15.5,0.003,0.003
6994,276,9.35,9.45,0.003,0.003
6994,232,9.35,9.45,0.003,0.003
6995,112,15.1,15.5,0.003,0.003
6995,233,9.45,9.65,0.003,0.003
6995,280,9.45,9.65,0.003,0.003
6996,276,9.35,9.45,0.003,0.003
6996,39,15.05,15.45,0.003,0.003
6996,232,9.35,9.45,0.003,0.003
6997,112,15.05,15.45,0.003,0.003
6997,233,9.45,9.65,0.003,0.003
6997,280,9.45,9.65,0.003,0.003
7114,112,15.1,15.5,0.003,0.003
7114,233,9.45,9.65,0.003,0.003
7114,280,9.45,9.65,0.003,0.003
8292,39,15.4,15.8,0.003,0.003
8292,232,8.45,8.55,0.003,0.003
8292,75,8.45,8.55,0.003,0.003
8292,43,8.45,8.55,0.003,0.003
8293,112,15.4,15.8,0.003,0.003
8293,233,8.5,8.7,0.003,0.003
8293,103,8.5,8.7,0.003,0.003
8293,92,8.5,8.7,0.003,0.003
8294,39,15.45,15.85,0.003,0.003
8294,232,8.45,8.55,0.003,0.003
8294,75,8.45,8.55,0.003,0.003
8294,43,8.45,8.55,0.003,0.003
8295,112,15.45,15.85,0.003,0.003
8295,233,8.5,8.7,0.003,0.003
8295,103,8.5,8.7,0.003,0.003
8295,92,8.5,8.7,0.003,0.003
8296,39,15.5,15.9,0.003,0.003
8296,232,8.45,8.55,0.003,0.003
8296,75,8.45,8.55,0.003,0.003
8296,43,8.45,8.55,0.003,0.003
8297,112,15.5,15.9,0.003,0.003
8297,233,8.5,8.7,0.003,0.003
8297,103,8.5,8.7,0.003,0.003
8297,92,8.5,8.7,0.003,0.003
8805,112,15.35,15.75,0.003,0.003
8805,233,8.5,8.7,0.003,0.003
8805,103,8.5,8.7,0.003,0.003
8805,92,8.5,8.7,0.003,0.003
7876,39,14.6,14.9,0.003,0.003
7876,232,9.37,9.47,0.003,0.003
7876,8,9.37,9.47,0.003,0.003
7876,18,9.37,9.47,0.003,0.003
7917,64,14.65,14.85,0.003,0.003
7917,233,9.42,9.62,0.003,0.003
7917,21,9.42,9.62,0.003,0.003
7917,68,9.42,9.62,0.003,0.003
